datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin
2025-05-03,1519,#23,15.0,3.75,28.0,139.93,2025-05-03 03:00:00,2025-05-03 07:00:00,4.0
2025-05-03,1520,#29,29.0,4.833333333333333,27.0,186.67,2025-05-03 16:00:00,2025-05-03 22:00:00,6.0
2025-05-04,1532,#3,22.0,5.5,23.0,112.71,2025-05-04 00:00:00,2025-05-04 04:00:00,4.0
2025-05-04,1533,#4,52.0,7.428571428571429,30.0,162.1,2025-05-04 16:00:00,2025-05-04 23:00:00,7.0
2025-05-04,1534,#9,21.0,2.625,29.0,174.79,2025-05-04 06:00:00,2025-05-04 14:00:00,8.0
2025-05-04,1529,#11,16.0,4.0,23.0,128.41,2025-05-04 03:00:00,2025-05-04 07:00:00,4.0
2025-05-04,1530,#17,28.0,3.5,38.0,238.85,2025-05-04 08:00:00,2025-05-04 16:00:00,8.0
2025-05-04,1531,#22,2.0,1.0,32.0,46.43,2025-05-04 22:00:00,2025-05-05 00:00:00,2.0
2025-05-05,1543,#1,12.0,3.0,45.0,238.53,2025-05-05 13:00:00,2025-05-05 17:00:00,4.0
2025-05-05,1546,#2,13.0,1.8571428571428572,25.0,181.7,2025-05-05 16:00:00,2025-05-05 23:00:00,7.0
2025-05-05,1547,#3,4.0,1.3333333333333333,13.0,77.44,2025-05-05 03:00:00,2025-05-05 06:00:00,3.0
2025-05-05,1548,#4,26.0,4.333333333333333,31.0,167.75,2025-05-05 16:00:00,2025-05-05 22:00:00,6.0
2025-05-05,1542,#16,3.0,1.0,16.0,105.77,2025-05-05 06:00:00,2025-05-05 09:00:00,3.0
2025-05-05,1544,#21,24.0,4.0,33.0,161.47,2025-05-05 08:00:00,2025-05-05 14:00:00,6.0
2025-05-05,1545,#23,16.0,4.0,22.0,125.31,2025-05-05 00:00:00,2025-05-05 04:00:00,4.0
2025-05-06,1561,#9,5.0,1.6666666666666667,19.0,84.01,2025-05-06 11:00:00,2025-05-06 14:00:00,3.0
2025-05-06,1556,#17,16.0,4.0,32.0,120.72,2025-05-06 00:00:00,2025-05-06 04:00:00,4.0
2025-05-06,1557,#21,23.0,3.2857142857142856,21.0,123.83,2025-05-06 08:00:00,2025-05-06 15:00:00,7.0
2025-05-06,1558,#22,3.0,1.5,15.0,80.75,2025-05-06 18:00:00,2025-05-06 20:00:00,2.0
2025-05-06,1559,#25,1.0,1.0,21.0,46.43,2025-05-06 22:00:00,2025-05-06 23:00:00,1.0
2025-05-06,1560,#29,47.0,5.875,32.0,140.78,2025-05-06 14:00:00,2025-05-06 22:00:00,8.0
2025-05-07,1574,#2,5.0,2.5,20.0,88.95,2025-05-07 22:00:00,2025-05-08 00:00:00,2.0
2025-05-07,1575,#7,2.0,2.0,25.0,172.05,2025-05-07 15:00:00,2025-05-07 16:00:00,1.0
2025-05-07,1569,#14,53.0,8.833333333333334,30.0,141.38,2025-05-07 16:00:00,2025-05-07 22:00:00,6.0
2025-05-07,1570,#17,15.0,3.75,34.0,193.88,2025-05-07 00:00:00,2025-05-07 04:00:00,4.0
2025-05-07,1571,#21,53.0,6.625,27.0,130.78,2025-05-07 08:00:00,2025-05-07 16:00:00,8.0
2025-05-07,1572,#22,10.0,2.0,22.0,202.26,2025-05-07 09:00:00,2025-05-07 14:00:00,5.0
2025-05-07,1573,#25,7.0,1.4,16.0,109.12,2025-05-07 03:00:00,2025-05-07 08:00:00,5.0
2025-05-08,1588,#2,2.0,2.0,22.0,84.33,2025-05-08 01:00:00,2025-05-08 02:00:00,1.0
2025-05-08,1589,#9,6.0,1.5,24.0,158.54,2025-05-08 07:00:00,2025-05-08 11:00:00,4.0
2025-05-08,1583,#11,10.0,2.0,23.0,79.19,2025-05-08 15:00:00,2025-05-08 20:00:00,5.0
2025-05-08,1584,#17,11.0,2.75,38.0,179.81,2025-05-08 03:00:00,2025-05-08 07:00:00,4.0
2025-05-08,1585,#21,30.0,5.0,44.0,189.64,2025-05-08 08:00:00,2025-05-08 14:00:00,6.0
2025-05-08,1586,#23,29.0,9.666666666666666,30.0,212.14,2025-05-08 21:00:00,2025-05-09 00:00:00,3.0
2025-05-08,1587,#29,73.0,9.125,21.0,161.74,2025-05-08 14:00:00,2025-05-08 22:00:00,8.0
2025-05-09,1601,#2,4.0,1.3333333333333333,36.0,126.72,2025-05-09 00:00:00,2025-05-09 03:00:00,3.0
2025-05-09,1602,#3,37.0,9.25,28.0,199.66,2025-05-09 00:00:00,2025-05-09 04:00:00,4.0
2025-05-09,1603,#9,3.0,0.6,18.0,128.35,2025-05-09 07:00:00,2025-05-09 12:00:00,5.0
2025-05-09,1597,#21,41.0,6.833333333333333,38.0,175.41,2025-05-09 08:00:00,2025-05-09 14:00:00,6.0
2025-05-09,1599,#23,14.0,4.666666666666667,28.0,104.02,2025-05-09 03:00:00,2025-05-09 06:00:00,3.0
2025-05-09,1598,#22,1.0,1.0,42.0,77.94,2025-05-09 14:00:00,2025-05-09 15:00:00,1.0
2025-05-09,1600,#29,72.0,9.0,32.0,148.68,2025-05-09 14:00:00,2025-05-09 22:00:00,8.0
2025-05-10,1614,#3,64.0,9.142857142857142,28.0,136.11,2025-05-10 00:00:00,2025-05-10 07:00:00,7.0
2025-05-10,1615,#4,44.0,6.285714285714286,40.0,198.79,2025-05-10 15:00:00,2025-05-10 22:00:00,7.0
2025-05-10,1611,#14,25.0,3.5714285714285716,45.0,200.24,2025-05-10 08:00:00,2025-05-10 15:00:00,7.0
2025-05-10,1612,#22,22.0,3.6666666666666665,36.0,164.48,2025-05-10 14:00:00,2025-05-10 20:00:00,6.0
2025-05-10,1613,#25,4.0,4.0,16.0,68.37,2025-05-10 13:00:00,2025-05-10 14:00:00,1.0
2025-05-11,1627,#3,38.0,4.75,26.0,141.54,2025-05-11 00:00:00,2025-05-11 08:00:00,8.0
2025-05-11,1628,#7,1.0,1.0,14.0,15.18,2025-05-11 02:00:00,2025-05-11 03:00:00,1.0
2025-05-11,1623,#11,5.0,1.25,15.0,99.07,2025-05-11 19:00:00,2025-05-11 23:00:00,4.0
2025-05-11,1624,#17,33.0,4.125,40.0,153.8,2025-05-11 08:00:00,2025-05-11 16:00:00,8.0
2025-05-11,1625,#25,10.0,5.0,28.0,153.24,2025-05-11 06:00:00,2025-05-11 08:00:00,2.0
2025-05-11,1626,#29,39.0,6.5,39.0,220.89,2025-05-11 16:00:00,2025-05-11 22:00:00,6.0
2025-05-12,1641,#3,10.0,2.5,20.0,68.46,2025-05-12 03:00:00,2025-05-12 07:00:00,4.0
2025-05-12,1642,#9,16.0,3.2,34.0,167.08,2025-05-12 14:00:00,2025-05-12 19:00:00,5.0
2025-05-12,1636,#16,4.0,1.0,27.0,153.85,2025-05-12 10:00:00,2025-05-12 14:00:00,4.0
2025-05-12,1637,#21,45.0,6.428571428571429,37.0,168.61,2025-05-12 08:00:00,2025-05-12 15:00:00,7.0
2025-05-12,1638,#23,11.0,2.75,25.0,121.21,2025-05-12 00:00:00,2025-05-12 04:00:00,4.0
2025-05-12,1639,#25,1.0,1.0,44.0,-291.07,2025-05-12 23:00:00,2025-05-13 00:00:00,1.0
2025-05-12,1640,#29,30.0,5.0,31.0,138.72,2025-05-12 16:00:00,2025-05-12 22:00:00,6.0
2025-05-13,1652,#2,18.0,2.0,30.0,140.92,2025-05-13 14:00:00,2025-05-13 23:00:00,9.0
2025-05-13,1653,#6,1.0,1.0,23.0,23.66,2025-05-13 10:00:00,2025-05-13 11:00:00,1.0
2025-05-13,1649,#21,55.0,7.857142857142857,41.0,132.61,2025-05-13 08:00:00,2025-05-13 15:00:00,7.0
2025-05-13,1650,#23,23.0,5.75,21.0,119.67,2025-05-13 00:00:00,2025-05-13 04:00:00,4.0
2025-05-13,1651,#29,45.0,6.428571428571429,38.0,171.13,2025-05-13 15:00:00,2025-05-13 22:00:00,7.0
2025-05-14,1663,#2,28.0,7.0,26.0,163.01,2025-05-14 00:00:00,2025-05-14 04:00:00,4.0
2025-05-14,1664,#9,57.0,8.142857142857142,29.0,134.89,2025-05-14 15:00:00,2025-05-14 22:00:00,7.0
2025-05-14,1660,#16,3.0,3.0,16.0,43.8,2025-05-14 17:00:00,2025-05-14 18:00:00,1.0
2025-05-14,1661,#21,38.0,5.428571428571429,32.0,174.52,2025-05-14 08:00:00,2025-05-14 15:00:00,7.0
2025-05-14,1662,#23,3.0,1.0,17.0,53.75,2025-05-14 04:00:00,2025-05-14 07:00:00,3.0
2025-05-15,1674,#2,12.0,4.0,51.0,118.35,2025-05-15 04:00:00,2025-05-15 07:00:00,3.0
2025-05-15,1675,#3,15.0,7.5,19.0,111.02,2025-05-15 22:00:00,2025-05-16 00:00:00,2.0
2025-05-15,1676,#7,2.0,2.0,13.0,101.79,2025-05-15 07:00:00,2025-05-15 08:00:00,1.0
2025-05-15,1671,#11,59.0,7.375,29.0,157.13,2025-05-15 14:00:00,2025-05-15 22:00:00,8.0
2025-05-15,1672,#16,1.0,1.0,6.0,37.5,2025-05-15 17:00:00,2025-05-15 18:00:00,1.0
2025-05-15,1673,#21,23.0,3.8333333333333335,39.0,181.53,2025-05-15 08:00:00,2025-05-15 14:00:00,6.0
2025-05-16,1687,#3,9.0,3.0,23.0,115.15,2025-05-16 04:00:00,2025-05-16 07:00:00,3.0
2025-05-16,1688,#9,4.0,1.0,20.0,53.12,2025-05-16 06:00:00,2025-05-16 10:00:00,4.0
2025-05-16,1683,#21,18.0,3.0,36.0,148.56,2025-05-16 08:00:00,2025-05-16 14:00:00,6.0
2025-05-16,1684,#25,9.0,3.0,31.0,209.28,2025-05-16 00:00:00,2025-05-16 03:00:00,3.0
2025-05-16,1685,#26,66.0,8.25,33.0,177.99,2025-05-16 14:00:00,2025-05-16 22:00:00,8.0
2025-05-16,1686,#29,17.0,4.25,38.0,178.72,2025-05-16 00:00:00,2025-05-16 04:00:00,4.0
2025-05-17,1699,#2,3.0,3.0,23.0,175.76,2025-05-17 23:00:00,2025-05-18 00:00:00,1.0
2025-05-17,1700,#4,87.0,8.7,39.0,192.32,2025-05-17 12:00:00,2025-05-17 22:00:00,10.0
2025-05-17,1696,#11,2.0,2.0,27.0,72.92,2025-05-17 21:00:00,2025-05-17 22:00:00,1.0
2025-05-17,1697,#18,16.0,3.2,32.0,132.03,2025-05-17 07:00:00,2025-05-17 12:00:00,5.0
2025-05-17,1698,#29,36.0,5.142857142857143,24.0,153.28,2025-05-17 00:00:00,2025-05-17 07:00:00,7.0
2025-05-18,1710,#2,1.0,1.0,92.0,376.62,2025-05-18 01:00:00,2025-05-18 02:00:00,1.0
2025-05-18,1711,#3,17.0,4.25,18.0,92.29,2025-05-18 00:00:00,2025-05-18 04:00:00,4.0
2025-05-18,1712,#4,41.0,6.833333333333333,38.0,181.49,2025-05-18 16:00:00,2025-05-18 22:00:00,6.0
2025-05-18,1707,#11,1.0,1.0,60.0,221.43,2025-05-18 17:00:00,2025-05-18 18:00:00,1.0
2025-05-18,1708,#17,52.0,6.5,30.0,158.54,2025-05-18 08:00:00,2025-05-18 16:00:00,8.0
2025-05-18,1709,#29,18.0,4.5,21.0,94.05,2025-05-18 03:00:00,2025-05-18 07:00:00,4.0
2025-05-19,1721,#3,12.0,3.0,36.0,161.22,2025-05-19 03:00:00,2025-05-19 07:00:00,4.0
2025-05-19,1722,#4,19.0,4.75,46.0,168.62,2025-05-19 12:00:00,2025-05-19 16:00:00,4.0
2025-05-19,1723,#6,17.0,4.25,33.0,155.2,2025-05-19 10:00:00,2025-05-19 14:00:00,4.0
2025-05-19,1724,#9,14.0,3.5,33.0,163.48,2025-05-19 00:00:00,2025-05-19 04:00:00,4.0
2025-05-19,1719,#22,16.0,2.6666666666666665,25.0,159.05,2025-05-19 17:00:00,2025-05-19 23:00:00,6.0
2025-05-19,1720,#29,29.0,5.8,23.0,194.3,2025-05-19 15:00:00,2025-05-19 20:00:00,5.0
2025-05-20,1733,#4,40.0,6.666666666666667,42.0,190.34,2025-05-20 11:00:00,2025-05-20 17:00:00,6.0
2025-05-20,1734,#6,5.0,2.5,32.0,136.51,2025-05-20 09:00:00,2025-05-20 11:00:00,2.0
2025-05-20,1735,#9,10.0,2.5,20.0,146.5,2025-05-20 00:00:00,2025-05-20 04:00:00,4.0
2025-05-20,1732,#23,15.0,3.75,22.0,153.41,2025-05-20 00:00:00,2025-05-20 04:00:00,4.0
2025-05-20,1731,#22,22.0,3.6666666666666665,41.0,148.88,2025-05-20 16:00:00,2025-05-20 22:00:00,6.0
2025-05-21,1747,#6,6.0,1.5,29.0,201.23,2025-05-21 07:00:00,2025-05-21 11:00:00,4.0
2025-05-21,1748,#9,7.0,3.5,32.0,196.79,2025-05-21 22:00:00,2025-05-22 00:00:00,2.0
2025-05-21,1743,#14,47.0,6.714285714285714,35.0,175.08,2025-05-21 16:00:00,2025-05-21 23:00:00,7.0
2025-05-21,1744,#21,43.0,8.6,34.0,192.49,2025-05-21 11:00:00,2025-05-21 16:00:00,5.0
2025-05-21,1746,#23,20.0,3.3333333333333335,22.0,121.53,2025-05-21 00:00:00,2025-05-21 06:00:00,6.0
2025-05-21,1745,#22,2.0,1.0,3.0,37.5,2025-05-21 18:00:00,2025-05-21 20:00:00,2.0
2025-05-22,1761,#3,24.0,12.0,25.0,123.01,2025-05-22 22:00:00,2025-05-23 00:00:00,2.0
2025-05-22,1756,#11,2.0,2.0,59.0,207.6,2025-05-22 16:00:00,2025-05-22 17:00:00,1.0
2025-05-22,1757,#21,36.0,6.0,26.0,186.31,2025-05-22 08:00:00,2025-05-22 14:00:00,6.0
2025-05-22,1758,#23,12.0,4.0,20.0,121.18,2025-05-22 04:00:00,2025-05-22 07:00:00,3.0
2025-05-22,1759,#25,1.0,1.0,22.0,115.18,2025-05-22 14:00:00,2025-05-22 15:00:00,1.0
2025-05-22,1760,#26,57.0,6.333333333333333,37.0,148.5,2025-05-22 14:00:00,2025-05-22 23:00:00,9.0
2025-05-23,1772,#3,39.0,6.5,28.0,140.54,2025-05-23 00:00:00,2025-05-23 06:00:00,6.0
2025-05-23,1773,#7,1.0,1.0,30.0,8.93,2025-05-23 13:00:00,2025-05-23 14:00:00,1.0
2025-05-23,1769,#11,4.0,4.0,66.0,137.25,2025-05-23 15:00:00,2025-05-23 16:00:00,1.0
2025-05-23,1770,#21,62.0,7.75,30.0,182.97,2025-05-23 08:00:00,2025-05-23 16:00:00,8.0
2025-05-23,1771,#29,45.0,7.5,27.0,177.12,2025-05-23 16:00:00,2025-05-23 22:00:00,6.0
2025-05-24,1783,#2,6.0,1.5,39.0,128.53,2025-05-24 10:00:00,2025-05-24 14:00:00,4.0
2025-05-24,1784,#3,52.0,3.7142857142857144,28.0,158.77,2025-05-24 03:00:00,2025-05-24 17:00:00,14.0
2025-05-24,1785,#7,4.0,4.0,56.0,402.75,2025-05-24 16:00:00,2025-05-24 17:00:00,1.0
2025-05-24,1786,#9,1.0,1.0,16.0,140.63,2025-05-24 00:00:00,2025-05-24 01:00:00,1.0
2025-05-24,1781,#23,29.0,7.25,21.0,140.4,2025-05-24 00:00:00,2025-05-24 04:00:00,4.0
2025-05-24,1782,#29,61.0,10.166666666666666,27.0,167.5,2025-05-24 16:00:00,2025-05-24 22:00:00,6.0
2025-05-25,1795,#2,3.0,1.5,49.0,181.15,2025-05-25 13:00:00,2025-05-25 15:00:00,2.0
2025-05-25,1796,#7,10.0,5.0,18.0,175.72,2025-05-25 15:00:00,2025-05-25 17:00:00,2.0
2025-05-25,1797,#9,10.0,1.4285714285714286,27.0,129.06,2025-05-25 00:00:00,2025-05-25 07:00:00,7.0
2025-05-25,1793,#23,45.0,3.0,28.0,146.26,2025-05-25 00:00:00,2025-05-25 15:00:00,15.0
2025-05-25,1794,#29,24.0,4.0,31.0,169.97,2025-05-25 16:00:00,2025-05-25 22:00:00,6.0
2025-05-26,1808,#2,1.0,1.0,16.0,52.68,2025-05-26 17:00:00,2025-05-26 18:00:00,1.0
2025-05-26,1809,#3,24.0,6.0,28.0,126.98,2025-05-26 00:00:00,2025-05-26 04:00:00,4.0
2025-05-26,1810,#9,2.0,1.0,53.0,201.68,2025-05-26 05:00:00,2025-05-26 07:00:00,2.0
2025-05-26,1804,#21,50.0,5.555555555555555,30.0,132.37,2025-05-26 07:00:00,2025-05-26 16:00:00,9.0
2025-05-26,1805,#23,4.0,1.0,20.0,74.32,2025-05-26 03:00:00,2025-05-26 07:00:00,4.0
2025-05-26,1806,#25,2.0,2.0,16.0,50.07,2025-05-26 22:00:00,2025-05-26 23:00:00,1.0
2025-05-26,1807,#29,38.0,6.333333333333333,42.0,172.58,2025-05-26 16:00:00,2025-05-26 22:00:00,6.0
2025-05-27,1821,#2,14.0,3.5,37.0,180.95,2025-05-27 00:00:00,2025-05-27 04:00:00,4.0
2025-05-27,1822,#3,5.0,5.0,18.0,76.25,2025-05-27 03:00:00,2025-05-27 04:00:00,1.0
2025-05-27,1823,#6,6.0,3.0,23.0,138.79,2025-05-27 09:00:00,2025-05-27 11:00:00,2.0
2025-05-27,1824,#9,5.0,1.25,22.0,141.27,2025-05-27 15:00:00,2025-05-27 19:00:00,4.0
2025-05-27,1818,#20,39.0,6.5,38.0,159.29,2025-05-27 15:00:00,2025-05-27 21:00:00,6.0
2025-05-27,1819,#21,34.0,5.666666666666667,27.0,162.02,2025-05-27 09:00:00,2025-05-27 15:00:00,6.0
2025-05-27,1820,#29,21.0,10.5,30.0,165.82,2025-05-27 22:00:00,2025-05-28 00:00:00,2.0
2025-05-28,1837,#2,8.0,2.6666666666666665,24.0,131.53,2025-05-28 00:00:00,2025-05-28 03:00:00,3.0
2025-05-28,1832,#14,49.0,6.125,34.0,154.62,2025-05-28 15:00:00,2025-05-28 23:00:00,8.0
2025-05-28,1833,#21,34.0,4.25,32.0,126.15,2025-05-28 08:00:00,2025-05-28 16:00:00,8.0
2025-05-28,1834,#23,12.0,3.0,44.0,106.69,2025-05-28 00:00:00,2025-05-28 04:00:00,4.0
2025-05-28,1835,#25,2.0,0.6666666666666666,29.0,148.25,2025-05-28 06:00:00,2025-05-28 09:00:00,3.0
2025-05-28,1836,#29,6.0,2.0,34.0,123.8,2025-05-28 03:00:00,2025-05-28 06:00:00,3.0
2025-05-29,1848,#7,5.0,2.5,16.0,123.32,2025-05-29 14:00:00,2025-05-29 16:00:00,2.0
2025-05-29,1844,#20,94.0,10.444444444444445,32.0,159.0,2025-05-29 15:00:00,2025-05-30 00:00:00,9.0
2025-05-29,1845,#21,32.0,5.333333333333333,32.0,150.39,2025-05-29 09:00:00,2025-05-29 15:00:00,6.0
2025-05-29,1846,#23,19.0,3.8,26.0,95.75,2025-05-29 03:00:00,2025-05-29 08:00:00,5.0
2025-05-29,1847,#25,6.0,2.0,21.0,126.19,2025-05-29 11:00:00,2025-05-29 14:00:00,3.0
2025-05-30,1859,#3,34.0,8.5,26.0,169.71,2025-05-30 00:00:00,2025-05-30 04:00:00,4.0
2025-05-30,1860,#7,3.0,1.0,23.0,155.4,2025-05-30 19:00:00,2025-05-30 22:00:00,3.0
2025-05-30,1861,#9,3.0,3.0,40.0,170.68,2025-05-30 07:00:00,2025-05-30 08:00:00,1.0
2025-05-30,1856,#15,52.0,7.428571428571429,36.0,180.46,2025-05-30 15:00:00,2025-05-30 22:00:00,7.0
2025-05-30,1857,#20,10.0,2.5,33.0,220.51,2025-05-30 03:00:00,2025-05-30 07:00:00,4.0
2025-05-30,1858,#21,36.0,5.142857142857143,30.0,176.99,2025-05-30 08:00:00,2025-05-30 15:00:00,7.0
2025-05-31,1869,#1,50.0,6.25,27.0,176.47,2025-05-31 08:00:00,2025-05-31 16:00:00,8.0
2025-05-31,1872,#3,24.0,4.8,28.0,193.02,2025-05-31 03:00:00,2025-05-31 08:00:00,5.0
2025-05-31,1868,#11,10.0,3.3333333333333335,26.0,112.32,2025-05-31 15:00:00,2025-05-31 18:00:00,3.0
2025-05-31,1870,#23,31.0,7.75,28.0,158.07,2025-05-31 00:00:00,2025-05-31 04:00:00,4.0
2025-05-31,1871,#29,46.0,7.666666666666667,40.0,277.88,2025-05-31 16:00:00,2025-05-31 22:00:00,6.0
2025-06-01,1880,#1,29.000000000000004,4.142857142857143,41.0,207.87,2025-06-01 08:00:00,2025-06-01 15:00:00,7.0
2025-06-01,1884,#2,2.0,2.0,25.0,161.7,2025-06-01 07:00:00,2025-06-01 08:00:00,1.0
2025-06-01,1882,#23,36.0,5.142857142857143,25.0,157.25,2025-06-01 00:00:00,2025-06-01 07:00:00,7.0
2025-06-01,1881,#22,9.0,1.8,25.0,173.12,2025-06-01 18:00:00,2025-06-01 23:00:00,5.0
2025-06-01,1883,#29,33.0,4.714285714285714,29.0,171.06,2025-06-01 15:00:00,2025-06-01 22:00:00,7.0
2025-06-02,1896,#6,1.0,1.0,14.0,45.45,2025-06-02 06:00:00,2025-06-02 07:00:00,1.0
2025-06-02,1891,#21,38.0,5.428571428571429,32.0,134.88,2025-06-02 08:00:00,2025-06-02 15:00:00,7.0
2025-06-02,1893,#23,9.0,3.0,39.0,147.06,2025-06-02 04:00:00,2025-06-02 07:00:00,3.0
2025-06-02,1892,#22,3.0,3.0,29.0,145.7,2025-06-02 18:00:00,2025-06-02 19:00:00,1.0
2025-06-02,1894,#25,16.0,4.0,24.0,131.62,2025-06-02 00:00:00,2025-06-02 04:00:00,4.0
2025-06-02,1895,#29,49.0,7.0,30.0,145.53,2025-06-02 15:00:00,2025-06-02 22:00:00,7.0
2025-06-03,1906,#3,19.0,6.333333333333333,28.0,161.49,2025-06-03 00:00:00,2025-06-03 03:00:00,3.0
2025-06-03,1907,#6,3.0,1.0,17.0,171.71,2025-06-03 12:00:00,2025-06-03 15:00:00,3.0
2025-06-03,1908,#9,5.0,5.0,26.0,123.69,2025-06-03 18:00:00,2025-06-03 19:00:00,1.0
2025-06-03,1902,#20,38.0,5.428571428571429,35.0,158.42,2025-06-03 15:00:00,2025-06-03 22:00:00,7.0
2025-06-03,1903,#21,47.0,7.833333333333333,26.0,151.72,2025-06-03 09:00:00,2025-06-03 15:00:00,6.0
2025-06-03,1904,#22,2.0,2.0,27.0,41.52,2025-06-03 01:00:00,2025-06-03 02:00:00,1.0
2025-06-03,1905,#25,2.0,2.0,11.0,223.21,2025-06-03 04:00:00,2025-06-03 05:00:00,1.0
2025-06-04,1918,#3,19.0,4.75,27.0,125.34,2025-06-04 03:00:00,2025-06-04 07:00:00,4.0
2025-06-04,1919,#9,4.0,4.0,41.0,43.3,2025-06-04 02:00:00,2025-06-04 03:00:00,1.0
2025-06-04,1915,#14,54.0,7.714285714285714,41.0,176.55,2025-06-04 15:00:00,2025-06-04 22:00:00,7.0
2025-06-04,1916,#21,64.0,8.0,45.0,169.78,2025-06-04 08:00:00,2025-06-04 16:00:00,8.0
2025-06-04,1917,#23,29.0,7.25,25.0,143.62,2025-06-04 00:00:00,2025-06-04 04:00:00,4.0
2025-06-05,1928,#4,57.0,7.125,37.0,171.15,2025-06-05 14:00:00,2025-06-05 22:00:00,8.0
2025-06-05,1929,#6,2.0,2.0,18.0,113.35,2025-06-05 09:00:00,2025-06-05 10:00:00,1.0
2025-06-05,1930,#9,6.0,1.2,27.0,174.93,2025-06-05 16:00:00,2025-06-05 21:00:00,5.0
2025-06-05,1926,#21,37.0,6.166666666666667,30.0,161.42,2025-06-05 08:00:00,2025-06-05 14:00:00,6.0
2025-06-05,1927,#23,39.0,5.571428571428571,28.0,137.03,2025-06-05 00:00:00,2025-06-05 07:00:00,7.0
2025-06-06,1941,#2,2.0,1.0,29.0,270.63,2025-06-06 22:00:00,2025-06-07 00:00:00,2.0
2025-06-06,1942,#6,3.0,3.0,50.0,192.21,2025-06-06 13:00:00,2025-06-06 14:00:00,1.0
2025-06-06,1943,#7,2.0,2.0,13.0,81.25,2025-06-06 22:00:00,2025-06-06 23:00:00,1.0
2025-06-06,1937,#20,74.0,8.222222222222221,35.0,161.41,2025-06-06 14:00:00,2025-06-06 23:00:00,9.0
2025-06-06,1938,#21,32.0,5.333333333333333,42.0,221.21,2025-06-06 08:00:00,2025-06-06 14:00:00,6.0
2025-06-06,1939,#23,13.0,3.25,27.0,150.08,2025-06-06 03:00:00,2025-06-06 07:00:00,4.0
2025-06-06,1940,#29,28.0,7.0,31.0,168.6,2025-06-06 00:00:00,2025-06-06 04:00:00,4.0
2025-06-07,1952,#1,39.0,5.571428571428571,34.0,207.31,2025-06-07 08:00:00,2025-06-07 15:00:00,7.0
2025-06-07,1954,#2,6.0,3.0,27.0,117.26,2025-06-07 03:00:00,2025-06-07 05:00:00,2.0
2025-06-07,1955,#9,11.0,3.6666666666666665,36.0,169.8,2025-06-07 00:00:00,2025-06-07 03:00:00,3.0
2025-06-07,1951,#15,41.0,5.857142857142857,28.0,131.84,2025-06-07 15:00:00,2025-06-07 22:00:00,7.0
2025-06-07,1953,#29,47.0,6.714285714285714,31.0,180.66,2025-06-07 00:00:00,2025-06-07 07:00:00,7.0
2025-06-08,1963,#1,28.0,7.0,31.0,214.36,2025-06-08 11:00:00,2025-06-08 15:00:00,4.0
2025-06-08,1966,#2,9.0,1.2857142857142858,26.0,99.72,2025-06-08 15:00:00,2025-06-08 22:00:00,7.0
2025-06-08,1967,#9,11.0,5.5,24.0,141.47,2025-06-08 05:00:00,2025-06-08 07:00:00,2.0
2025-06-08,1964,#20,35.0,5.0,50.0,109.01,2025-06-08 15:00:00,2025-06-08 22:00:00,7.0
2025-06-08,1965,#29,45.0,7.5,34.0,168.26,2025-06-08 00:00:00,2025-06-08 06:00:00,6.0
2025-06-09,1974,#16,14.0,2.0,40.0,151.1,2025-06-09 15:00:00,2025-06-09 22:00:00,7.0
2025-06-09,1975,#20,41.0,5.857142857142857,62.0,199.24,2025-06-09 15:00:00,2025-06-09 22:00:00,7.0
2025-06-09,1976,#21,35.0,5.0,29.0,166.95,2025-06-09 08:00:00,2025-06-09 15:00:00,7.0
2025-06-09,1977,#25,18.0,4.5,26.0,124.45,2025-06-09 00:00:00,2025-06-09 04:00:00,4.0
2025-06-09,1978,#29,18.0,4.5,32.0,121.55,2025-06-09 03:00:00,2025-06-09 07:00:00,4.0
2025-06-10,1989,#6,1.0,1.0,105.0,385.51,2025-06-10 14:00:00,2025-06-10 15:00:00,1.0
2025-06-10,1990,#9,10.0,2.0,23.0,147.15,2025-06-10 15:00:00,2025-06-10 20:00:00,5.0
2025-06-10,1985,#20,57.0,6.333333333333333,41.0,176.39,2025-06-10 14:00:00,2025-06-10 23:00:00,9.0
2025-06-10,1986,#21,36.0,6.0,37.0,157.59,2025-06-10 08:00:00,2025-06-10 14:00:00,6.0
2025-06-10,1987,#23,15.0,5.0,17.0,105.94,2025-06-10 00:00:00,2025-06-10 03:00:00,3.0
2025-06-10,1988,#25,9.0,3.0,36.0,100.29,2025-06-10 03:00:00,2025-06-10 06:00:00,3.0
2025-06-11,2003,#9,1.0,1.0,8.0,37.5,2025-06-11 19:00:00,2025-06-11 20:00:00,1.0
2025-06-11,1997,#14,59.0,9.833333333333334,40.0,169.34,2025-06-11 16:00:00,2025-06-11 22:00:00,6.0
2025-06-11,1998,#18,2.0,2.0,33.0,53.07,2025-06-11 07:00:00,2025-06-11 08:00:00,1.0
2025-06-11,1999,#21,9.0,9.0,28.0,132.29,2025-06-11 15:00:00,2025-06-11 16:00:00,1.0
2025-06-11,2000,#23,6.0,2.0,32.0,141.78,2025-06-11 03:00:00,2025-06-11 06:00:00,3.0
2025-06-11,2001,#25,1.0,1.0,14.0,61.61,2025-06-11 22:00:00,2025-06-11 23:00:00,1.0
2025-06-11,2002,#29,25.0,8.333333333333334,29.0,138.62,2025-06-11 00:00:00,2025-06-11 03:00:00,3.0
